shipment_id,origin_district,destination_district,origin_terrain,destination_terrain,distance_km,shipping_mode,shipment_volume_units,inventory_level_units,demand_units,warehouse_processing_days,weather_delay,traffic_delay,road_condition,carrier_rating,scheduled_delivery_days,actual_delivery_days,transportation_cost_inr,late_delivery
UKL10649,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,150.2,Second Class,8,86.8,41.8,1.93,1,0,Good,3.95,3.8,6.27,725.04,1
UKL10650,Pauri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,151.4,First Class,11,64.6,78.5,1.12,0,1,Moderate,4.6,2.8,4.17,1024.34,1
UKL10651,Pauri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,393.9,Standard,7,101.3,63.3,0.82,0,0,Moderate,4.32,4.5,6.18,1137.61,1
UKL10652,Udham Singh Nagar,Pithoragarh,Plain/Lower Hill,High-Hill,425.4,First Class,11,78.8,77.0,0.99,0,1,Good,3.96,2.8,4.6,1435.82,1
UKL10653,Champawat,Haridwar,Mid-Hill,Plain/Lower Hill,289.7,Second Class,12,60.8,87.2,0.98,0,0,Moderate,5.0,3.8,4.65,1135.98,1
UKL10654,Pauri Garhwal,Chamoli,Mid-Hill,High-Hill,198.0,Second Class,6,51.9,41.2,0.38,0,0,Poor,4.34,3.8,5.37,777.85,1
UKL10655,Bageshwar,Chamoli,Mid-Hill,High-Hill,321.8,Standard,7,74.4,52.0,1.1,0,1,Poor,4.08,4.5,6.87,1064.63,1
UKL10656,Tehri Garhwal,Almora,Mid-Hill,Mid-Hill,323.1,First Class,14,73.1,54.2,1.7,0,0,Good,3.75,2.8,4.58,1421.72,1
UKL10657,Almora,Rudraprayag,Mid-Hill,High-Hill,489.3,Standard,4,65.7,99.4,1.69,0,0,Moderate,4.4,4.5,6.72,1343.78,1
UKL10658,Chamoli,Dehradun,High-Hill,Plain/Lower Hill,353.5,Second Class,8,78.7,122.0,0.56,0,0,Moderate,3.78,3.8,5.7,1171.2,1
UKL10659,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,159.0,Standard,5,96.1,33.7,1.32,0,1,Moderate,3.92,4.5,6.02,637.68,1
UKL10660,Bageshwar,Rudraprayag,Mid-Hill,High-Hill,219.9,Standard,9,44.2,76.2,1.39,1,0,Good,4.58,4.5,6.72,857.9,1
UKL10661,Almora,Chamoli,Mid-Hill,High-Hill,495.2,Same Day,10,72.6,122.2,1.84,0,0,Moderate,,1.2,3.95,1819.67,1
UKL10662,Almora,Uttarkashi,Mid-Hill,High-Hill,161.9,Standard,7,70.3,79.0,1.36,0,0,Moderate,3.39,4.5,5.89,812.44,1
UKL10663,Uttarkashi,Dehradun,High-Hill,Plain/Lower Hill,222.9,Standard,6,137.0,71.2,0.78,0,0,Moderate,5.0,4.5,5.99,812.95,1
UKL10664,Bageshwar,Almora,Mid-Hill,Mid-Hill,320.1,Standard,9,85.7,90.7,0.87,1,0,Good,4.26,4.5,5.69,1015.35,1
UKL10665,Chamoli,Pauri Garhwal,High-Hill,Mid-Hill,348.2,Standard,7,43.3,62.1,0.8,1,0,Poor,3.76,4.5,6.68,1104.19,1
UKL10666,Champawat,Chamoli,Mid-Hill,High-Hill,348.2,First Class,12,57.7,29.5,0.59,0,0,Moderate,4.5,2.8,4.62,1327.77,1
UKL10667,Uttarkashi,Pithoragarh,High-Hill,High-Hill,349.3,Second Class,5,88.4,48.3,1.18,0,0,,4.58,3.8,4.74,1087.0,1
UKL10668,Champawat,Almora,Mid-Hill,Mid-Hill,375.0,First Class,11,66.5,70.1,1.13,0,1,Moderate,3.92,2.8,5.15,1292.93,1
UKL10669,Uttarkashi,Haridwar,High-Hill,Plain/Lower Hill,349.6,Standard,10,102.5,67.8,0.79,0,0,Moderate,4.71,4.5,5.91,1139.33,1
UKL10670,Nainital,Almora,Mid-Hill,Mid-Hill,203.8,Standard,8,88.9,121.3,0.81,0,0,Moderate,4.3,4.5,6.5,794.25,1
UKL10671,Uttarkashi,Pithoragarh,High-Hill,High-Hill,399.7,Standard,12,29.1,94.9,1.3,0,0,Good,4.7,4.5,5.66,1170.01,1
UKL10672,Pithoragarh,Almora,High-Hill,Mid-Hill,325.2,First Class,12,18.9,88.8,1.76,1,0,Good,2.83,2.8,4.56,1421.86,1
UKL10673,Dehradun,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,101.7,Standard,5,82.5,29.9,0.77,0,1,Moderate,4.67,4.5,5.55,576.28,1
UKL10674,Haridwar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,262.4,Standard,4,59.0,79.9,1.0,0,0,Moderate,4.35,4.5,5.43,919.89,1
UKL10675,Chamoli,Haridwar,High-Hill,Plain/Lower Hill,305.0,Same Day,8,95.4,92.4,1.05,0,1,Good,4.45,1.2,1.88,1334.68,1
UKL10676,Bageshwar,Uttarkashi,Mid-Hill,High-Hill,445.5,Second Class,9,67.7,40.1,0.94,0,1,Good,4.23,3.8,5.4,1302.7,1
UKL10677,Chamoli,Rudraprayag,High-Hill,High-Hill,310.1,First Class,4,72.6,85.5,0.98,0,0,Moderate,4.05,2.8,4.43,1168.06,1
UKL10678,Uttarkashi,Rudraprayag,High-Hill,High-Hill,422.4,First Class,11,122.8,49.5,1.6,0,0,Good,3.64,2.8,5.26,1458.61,1
UKL10679,Almora,Chamoli,Mid-Hill,High-Hill,260.1,Same Day,10,93.8,68.6,0.85,0,0,Good,4.2,1.2,1.3,1307.68,0
UKL10680,Haridwar,Chamoli,Plain/Lower Hill,High-Hill,463.7,Standard,12,73.2,70.6,1.03,0,0,Moderate,3.7,4.5,6.31,1455.07,1
UKL10681,Chamoli,Nainital,High-Hill,Mid-Hill,354.5,First Class,6,96.2,78.5,1.08,0,0,Good,,2.8,4.64,1315.68,1
UKL10682,Pauri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,129.8,Same Day,8,77.3,53.1,1.0,0,0,Good,3.84,1.2,2.04,969.44,1
UKL10683,Bageshwar,Haridwar,Mid-Hill,Plain/Lower Hill,289.8,Standard,5,70.9,34.9,1.22,0,0,Good,3.87,4.5,5.99,904.51,1
UKL10684,Pithoragarh,Uttarkashi,High-Hill,High-Hill,332.7,First Class,8,81.1,46.9,1.51,0,0,Good,4.87,2.8,3.66,1242.08,1
UKL10685,Bageshwar,Tehri Garhwal,Mid-Hill,Mid-Hill,229.4,Standard,11,59.7,92.7,1.36,0,0,Moderate,4.42,4.5,6.11,878.57,1
UKL10686,Pauri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,149.1,Second Class,7,111.3,59.2,1.31,0,0,Good,4.51,3.8,4.81,741.33,1
UKL10687,Nainital,Chamoli,Mid-Hill,High-Hill,440.2,Standard,7,84.8,58.4,1.14,1,1,Poor,4.52,4.5,7.41,1293.76,1
UKL10688,Almora,Rudraprayag,Mid-Hill,High-Hill,401.0,Standard,9,62.0,81.0,1.54,0,0,Moderate,4.39,4.5,6.04,1305.74,1
UKL10689,Rudraprayag,Chamoli,High-Hill,High-Hill,244.7,First Class,7,92.6,44.3,0.74,0,0,Poor,3.62,2.8,4.15,1080.58,1
UKL10690,Haridwar,Champawat,Plain/Lower Hill,Mid-Hill,177.4,Standard,8,56.2,87.9,1.76,1,0,Good,3.49,4.5,6.14,696.2,1
UKL10691,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,295.2,First Class,8,58.5,55.3,1.49,0,0,Poor,3.92,2.8,4.66,1278.08,1
UKL10692,Tehri Garhwal,Haridwar,Mid-Hill,Plain/Lower Hill,301.8,First Class,7,54.6,79.2,0.73,0,0,Good,4.06,2.8,3.41,1149.98,1
UKL10693,Pithoragarh,Haridwar,High-Hill,Plain/Lower Hill,337.5,Second Class,8,107.6,106.6,0.95,0,0,Good,4.38,3.8,5.82,1140.37,1
UKL10694,Rudraprayag,Nainital,High-Hill,Mid-Hill,416.4,First Class,6,66.3,117.6,1.2,0,0,Moderate,4.13,2.8,5.43,1458.5,1
UKL10695,Nainital,Uttarkashi,Mid-Hill,High-Hill,482.0,Standard,9,70.1,76.6,1.59,0,0,Poor,4.2,4.5,7.4,1353.56,1
UKL10696,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,336.9,Standard,3,50.2,96.5,0.92,0,0,Good,3.41,4.5,6.67,869.74,1
UKL10697,Almora,Uttarkashi,Mid-Hill,High-Hill,189.9,Standard,5,103.2,60.3,0.93,0,0,Good,3.97,4.5,5.69,659.22,1
UKL10698,Almora,Haridwar,Mid-Hill,Plain/Lower Hill,202.0,Standard,10,78.2,35.7,0.88,0,0,Good,3.92,4.5,5.48,,1
UKL10699,Dehradun,Rudraprayag,Plain/Lower Hill,High-Hill,379.2,Standard,10,54.8,81.1,0.64,0,1,Moderate,4.6,4.5,6.07,1272.71,1
UKL10700,Bageshwar,Tehri Garhwal,Mid-Hill,Mid-Hill,277.9,Standard,8,58.9,53.3,0.71,0,1,Moderate,4.11,4.5,6.26,946.59,1
UKL10701,Rudraprayag,Uttarkashi,High-Hill,High-Hill,317.7,Standard,18,39.1,28.0,1.67,0,0,Poor,4.53,4.5,6.21,,1
UKL10702,Rudraprayag,Dehradun,High-Hill,Plain/Lower Hill,171.1,Second Class,9,96.2,76.7,1.69,0,1,Good,4.24,3.8,5.53,814.02,1
UKL10703,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,373.9,Standard,10,71.4,68.9,0.8,0,1,Moderate,4.47,4.5,6.53,1188.05,1
UKL10704,Udham Singh Nagar,Haridwar,Plain/Lower Hill,Plain/Lower Hill,68.9,Same Day,7,90.9,80.6,0.27,0,0,Moderate,4.64,1.2,2.18,845.63,1
UKL10705,Udham Singh Nagar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,99.0,Second Class,6,69.9,15.0,0.8,0,0,Moderate,4.74,3.8,3.77,582.41,0
UKL10706,Tehri Garhwal,Chamoli,Mid-Hill,High-Hill,252.2,Second Class,10,80.0,69.9,,0,0,Moderate,3.94,3.8,5.89,1077.8,1
UKL10707,Udham Singh Nagar,Bageshwar,Plain/Lower Hill,Mid-Hill,295.7,Standard,13,94.8,71.3,0.86,0,0,Moderate,3.61,4.5,6.66,1081.63,1
UKL10708,Udham Singh Nagar,Rudraprayag,Plain/Lower Hill,High-Hill,248.1,Second Class,8,47.0,50.2,0.89,0,1,Moderate,4.49,3.8,5.44,1071.28,1
UKL10709,Tehri Garhwal,Pithoragarh,Mid-Hill,High-Hill,440.1,Same Day,9,77.4,112.4,0.88,1,0,Good,4.04,1.2,2.5,1625.63,1
UKL10710,Rudraprayag,Champawat,High-Hill,Mid-Hill,279.7,Standard,8,59.2,62.4,0.67,0,1,Moderate,4.25,4.5,5.74,937.2,1
UKL10711,Uttarkashi,Nainital,High-Hill,Mid-Hill,460.1,Second Class,10,86.0,81.7,1.11,1,0,Moderate,3.37,3.8,7.14,1304.95,1
UKL10712,Pithoragarh,Rudraprayag,High-Hill,High-Hill,539.6,Standard,5,47.8,115.4,0.55,0,0,Moderate,3.16,4.5,6.8,1457.61,1
UKL10713,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,359.9,Second Class,12,95.8,35.8,0.7,0,1,Good,4.24,3.8,4.84,1240.31,1
UKL10714,Rudraprayag,Pithoragarh,High-Hill,High-Hill,361.3,First Class,6,68.0,77.1,1.43,0,0,Good,3.54,2.8,5.09,1254.34,1
UKL10715,Udham Singh Nagar,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,179.6,Same Day,10,93.6,76.8,0.29,0,0,Moderate,3.59,1.2,2.66,1112.69,1
UKL10716,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,410.1,Standard,8,84.3,73.5,1.57,0,0,Good,4.42,4.5,6.05,1298.59,1
UKL10717,Udham Singh Nagar,Pithoragarh,Plain/Lower Hill,High-Hill,234.8,Standard,9,113.5,82.6,1.2,0,1,Good,4.98,4.5,5.72,833.1,1
UKL10718,Champawat,Chamoli,Mid-Hill,High-Hill,433.8,Standard,4,87.8,60.9,1.08,0,0,Good,4.27,4.5,6.65,1179.4,1
UKL10719,Almora,Haridwar,Mid-Hill,Plain/Lower Hill,377.2,Second Class,8,71.5,57.1,1.08,0,0,Moderate,4.05,3.8,5.71,1265.37,1
UKL10720,Dehradun,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,206.8,Standard,8,100.7,42.6,0.81,0,0,Good,3.61,4.5,5.33,766.23,1
UKL10721,Almora,Uttarkashi,Mid-Hill,High-Hill,435.2,Second Class,8,34.9,95.3,0.8,0,1,Moderate,4.08,3.8,6.85,1315.89,1
UKL10722,Haridwar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,190.7,Standard,4,76.3,92.5,0.99,0,1,Good,3.52,4.5,5.69,656.73,1
UKL10723,Nainital,Chamoli,Mid-Hill,High-Hill,388.0,Standard,10,29.2,100.1,1.28,0,0,Good,3.95,4.5,6.59,1271.71,1
UKL10724,Chamoli,Udham Singh Nagar,High-Hill,Plain/Lower Hill,133.4,Second Class,7,83.4,87.1,1.22,0,1,Good,4.08,3.8,4.56,721.16,1
UKL10725,Dehradun,Pithoragarh,Plain/Lower Hill,High-Hill,296.4,Standard,6,68.4,74.4,0.56,0,0,Moderate,4.57,4.5,5.48,992.62,1
UKL10726,Chamoli,Bageshwar,High-Hill,Mid-Hill,370.9,Standard,10,88.9,56.2,1.09,0,1,Good,3.52,4.5,6.0,1123.75,1
UKL10727,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,266.7,First Class,11,73.7,84.1,0.8,0,0,Moderate,3.84,2.8,3.71,1057.44,1
UKL10728,Pauri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,210.6,Standard,5,53.7,89.4,1.14,0,0,Poor,4.17,4.5,6.39,842.88,1
UKL10729,Champawat,Almora,Mid-Hill,Mid-Hill,294.5,Second Class,7,44.3,78.6,1.46,0,0,Poor,3.72,3.8,5.15,981.66,1
UKL10730,Haridwar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,213.9,Same Day,11,65.7,63.0,0.97,0,1,Good,3.65,1.2,2.49,1270.62,1
UKL10731,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,188.0,Standard,6,49.3,63.8,0.2,0,0,Good,4.36,4.5,5.47,784.09,1
UKL10732,Pithoragarh,Bageshwar,High-Hill,Mid-Hill,404.9,Standard,8,98.2,98.4,0.32,0,0,Poor,3.8,4.5,5.25,1229.2,1
UKL10733,Bageshwar,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,295.2,Standard,6,85.1,104.3,1.68,0,1,Good,4.03,4.5,6.01,984.58,1
UKL10734,Chamoli,Champawat,High-Hill,Mid-Hill,166.9,Standard,4,64.7,45.9,1.51,1,0,Moderate,3.48,4.5,5.86,649.72,1
UKL10735,Bageshwar,Nainital,Mid-Hill,Mid-Hill,243.5,Second Class,7,59.5,57.6,0.87,1,1,Good,4.24,3.8,6.17,949.88,1
UKL10736,Tehri Garhwal,Pauri Garhwal,Mid-Hill,Mid-Hill,443.3,Standard,6,109.0,101.7,1.05,0,0,Poor,4.57,4.5,6.69,1403.23,1
UKL10737,Udham Singh Nagar,Rudraprayag,Plain/Lower Hill,High-Hill,231.6,Standard,8,81.4,65.8,0.62,0,0,Moderate,4.14,4.5,6.03,855.95,1
UKL10738,Nainital,Uttarkashi,Mid-Hill,High-Hill,426.1,First Class,10,52.9,50.6,0.98,0,0,Moderate,4.42,2.8,4.36,1463.45,1
UKL10739,Haridwar,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,173.9,Standard,4,73.8,62.3,1.09,0,1,Moderate,4.31,4.5,6.05,754.63,1
UKL10740,Almora,Pauri Garhwal,Mid-Hill,Mid-Hill,237.5,Standard,9,114.3,32.2,1.0,0,0,Good,3.74,4.5,5.33,941.78,1
UKL10741,Chamoli,Dehradun,High-Hill,Plain/Lower Hill,334.1,First Class,6,70.8,85.4,0.63,0,0,Moderate,3.85,2.8,3.61,1156.56,1
UKL10742,Uttarkashi,Udham Singh Nagar,High-Hill,Plain/Lower Hill,277.6,Standard,5,76.9,48.6,1.16,0,0,Poor,3.83,4.5,6.15,950.46,1
UKL10743,Udham Singh Nagar,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,401.5,Second Class,9,43.0,45.4,0.97,0,0,Poor,4.7,3.8,5.45,1363.53,1
UKL10744,Tehri Garhwal,Pithoragarh,Mid-Hill,High-Hill,149.1,Second Class,10,68.1,70.4,1.28,1,1,Good,3.6,3.8,5.25,789.05,1
UKL10745,Nainital,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,291.4,Standard,11,77.0,97.7,1.3,0,0,Moderate,3.69,4.5,6.44,1001.25,1
UKL10746,Pithoragarh,Chamoli,High-Hill,High-Hill,189.5,Second Class,5,37.7,66.8,1.16,0,0,Moderate,4.13,3.8,5.14,745.82,1
UKL10747,Chamoli,Bageshwar,High-Hill,Mid-Hill,444.4,Standard,9,63.5,91.1,0.93,0,0,Good,4.46,4.5,6.1,1309.23,1
UKL10748,Nainital,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,131.4,Standard,5,77.6,50.0,0.9,0,0,Good,3.7,4.5,4.99,550.17,1
UKL10749,Nainital,Tehri Garhwal,Mid-Hill,Mid-Hill,445.4,Standard,3,61.6,56.6,1.31,0,0,Moderate,,4.5,6.61,1220.17,1
UKL10750,Rudraprayag,Nainital,High-Hill,Mid-Hill,287.3,Second Class,7,61.9,57.0,1.38,1,0,Good,3.98,3.8,5.46,1030.1,1
UKL10751,Haridwar,Rudraprayag,Plain/Lower Hill,High-Hill,416.3,Standard,10,86.6,81.4,0.69,0,0,Good,4.2,4.5,6.33,1313.13,1
UKL10752,Champawat,Pithoragarh,Mid-Hill,High-Hill,236.4,Same Day,7,86.8,80.5,1.6,1,1,Moderate,3.67,1.2,3.96,1267.37,1
UKL10753,Pithoragarh,Champawat,High-Hill,Mid-Hill,422.0,Standard,7,75.0,64.5,1.53,0,1,Moderate,4.66,4.5,6.73,1259.73,1
UKL10754,Haridwar,Rudraprayag,Plain/Lower Hill,High-Hill,396.8,Standard,4,71.8,40.5,1.46,0,0,Moderate,4.13,4.5,5.99,1140.42,1
UKL10755,Bageshwar,Pauri Garhwal,Mid-Hill,Mid-Hill,106.9,Standard,6,94.0,63.1,1.11,0,0,Moderate,3.82,4.5,5.63,658.88,1
UKL10756,Dehradun,Haridwar,Plain/Lower Hill,Plain/Lower Hill,110.7,Second Class,7,69.9,42.1,1.08,0,0,Moderate,3.42,3.8,5.03,697.06,1
UKL10757,Champawat,Chamoli,Mid-Hill,High-Hill,190.0,Second Class,4,87.2,59.6,1.12,0,0,Good,4.52,3.8,5.33,804.6,1
UKL10758,Pauri Garhwal,Haridwar,Mid-Hill,Plain/Lower Hill,293.4,Second Class,11,71.9,58.4,1.59,0,0,Moderate,3.8,3.8,5.52,1248.67,1
UKL10759,Rudraprayag,Uttarkashi,High-Hill,High-Hill,279.1,Standard,10,82.3,80.2,0.75,0,0,Good,4.48,4.5,6.36,946.41,1
UKL10760,Pauri Garhwal,Pithoragarh,Mid-Hill,High-Hill,265.3,First Class,9,102.7,56.4,1.55,0,0,Good,3.91,2.8,4.23,1180.89,1
UKL10761,Nainital,Pithoragarh,Mid-Hill,High-Hill,493.2,Second Class,7,70.8,74.7,1.07,0,0,Good,4.26,3.8,5.32,1393.6,1
UKL10762,Haridwar,Almora,Plain/Lower Hill,Mid-Hill,267.2,Same Day,10,53.6,76.8,1.23,0,0,Good,3.6,1.2,2.03,1264.19,1
UKL10763,Pithoragarh,Nainital,High-Hill,Mid-Hill,495.2,Standard,8,41.1,105.8,1.04,0,0,Poor,4.38,4.5,6.98,1494.81,1
UKL10764,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,225.7,Standard,6,78.2,96.6,,0,0,Moderate,3.87,4.5,5.37,857.33,1
UKL10765,Nainital,Chamoli,Mid-Hill,High-Hill,277.7,First Class,11,80.9,51.4,1.39,1,0,Good,4.33,2.8,4.12,1169.0,1
UKL10766,Pauri Garhwal,Rudraprayag,Mid-Hill,High-Hill,332.1,Standard,6,80.3,61.1,0.92,0,0,Good,4.49,4.5,5.62,1080.57,1
UKL10767,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,249.9,Second Class,5,62.4,64.7,1.08,0,1,Moderate,3.35,3.8,5.95,908.88,1
UKL10768,Tehri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,383.5,Second Class,10,22.6,51.0,0.68,0,1,Good,3.7,3.8,5.68,1263.35,1
UKL10769,Chamoli,Haridwar,High-Hill,Plain/Lower Hill,406.9,Standard,6,94.9,54.1,0.44,0,0,Moderate,4.74,4.5,6.01,1157.08,1
UKL10770,Udham Singh Nagar,Pithoragarh,Plain/Lower Hill,High-Hill,282.2,Standard,5,64.8,96.2,0.65,1,0,Good,3.36,4.5,6.41,880.69,1
UKL10771,Uttarkashi,Nainital,High-Hill,Mid-Hill,451.5,Second Class,7,69.5,43.5,1.59,0,0,Moderate,4.1,3.8,6.46,1402.61,1
UKL10772,Haridwar,Almora,Plain/Lower Hill,Mid-Hill,313.3,Standard,9,73.7,87.9,1.29,0,0,Poor,3.75,4.5,6.64,1072.19,1
UKL10773,Tehri Garhwal,Rudraprayag,Mid-Hill,High-Hill,368.4,Standard,6,81.9,79.0,1.06,0,0,Moderate,3.88,4.5,5.92,1093.29,1
UKL10774,Almora,Tehri Garhwal,Mid-Hill,Mid-Hill,321.9,Second Class,3,126.7,86.8,1.02,0,0,Good,4.94,3.8,4.62,1007.79,1
UKL10775,Champawat,Uttarkashi,Mid-Hill,High-Hill,364.9,Second Class,8,97.7,74.8,1.14,0,0,Good,3.87,3.8,4.64,,1
UKL10776,Pauri Garhwal,Tehri Garhwal,Mid-Hill,Mid-Hill,365.3,Standard,11,102.7,59.8,1.33,0,0,Good,3.55,4.5,5.92,1208.41,1
UKL10777,Udham Singh Nagar,Chamoli,Plain/Lower Hill,High-Hill,236.1,Second Class,9,88.0,68.5,1.12,0,1,Good,4.38,3.8,5.89,928.6,1
UKL10778,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,267.3,Standard,9,97.4,72.0,1.0,0,0,Moderate,3.62,4.5,5.85,923.49,1
UKL10779,Pauri Garhwal,Pithoragarh,Mid-Hill,High-Hill,408.9,Second Class,4,101.0,85.4,0.3,0,1,Good,,3.8,5.28,1064.66,1
UKL10780,Champawat,Almora,Mid-Hill,Mid-Hill,129.7,Standard,9,61.7,102.9,1.69,0,0,Good,4.64,4.5,5.84,662.29,1
UKL10781,Udham Singh Nagar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,345.4,First Class,7,129.1,54.6,1.28,0,0,Moderate,3.17,2.8,3.94,1392.62,1
UKL10782,Pithoragarh,Uttarkashi,High-Hill,High-Hill,454.5,Second Class,6,59.8,79.4,1.41,1,1,Good,4.04,3.8,5.78,1352.63,1
UKL10783,Haridwar,Almora,Plain/Lower Hill,Mid-Hill,309.1,Second Class,5,117.5,74.8,0.66,0,0,Poor,3.8,3.8,5.32,1138.87,1
UKL10784,Tehri Garhwal,Chamoli,Mid-Hill,High-Hill,423.9,Standard,9,60.9,73.5,1.15,0,0,Good,3.76,4.5,6.0,1288.0,1
UKL10785,Chamoli,Almora,High-Hill,Mid-Hill,422.8,First Class,8,88.2,100.1,1.91,0,0,Moderate,3.87,2.8,4.52,1441.29,1
UKL10786,Udham Singh Nagar,Rudraprayag,Plain/Lower Hill,High-Hill,224.8,First Class,10,69.9,48.6,1.3,0,0,Good,4.04,2.8,4.07,1079.44,1
UKL10787,Champawat,Rudraprayag,Mid-Hill,High-Hill,513.2,Standard,9,59.1,22.5,1.38,0,1,Good,5.0,4.5,6.4,1383.28,1
UKL10788,Haridwar,Bageshwar,Plain/Lower Hill,Mid-Hill,163.5,Second Class,8,93.9,75.9,0.57,0,0,Good,4.34,3.8,4.94,808.22,1
UKL10789,Pauri Garhwal,Haridwar,Mid-Hill,Plain/Lower Hill,251.3,First Class,7,37.2,34.1,0.78,0,0,Moderate,3.82,2.8,4.39,1072.94,1
UKL10790,Chamoli,Bageshwar,High-Hill,Mid-Hill,368.3,Standard,4,66.6,49.1,0.96,0,0,Good,3.93,4.5,6.29,987.6,1
UKL10791,Rudraprayag,Pithoragarh,High-Hill,High-Hill,128.8,Standard,16,70.0,76.9,1.23,0,0,Moderate,4.12,4.5,5.14,879.03,1
UKL10792,Haridwar,Rudraprayag,Plain/Lower Hill,High-Hill,360.3,First Class,7,65.3,69.2,0.98,0,0,Moderate,4.33,2.8,4.75,1276.09,1
UKL10793,Nainital,Champawat,Mid-Hill,Mid-Hill,416.7,Standard,7,64.8,66.9,1.6,0,1,Good,4.16,4.5,6.26,1289.14,1
UKL10794,Pauri Garhwal,Bageshwar,Mid-Hill,Mid-Hill,395.3,Second Class,9,104.3,66.2,1.38,1,1,Poor,4.57,3.8,7.74,1363.89,1
UKL10795,Udham Singh Nagar,Champawat,Plain/Lower Hill,Mid-Hill,224.2,Standard,10,41.3,77.2,0.99,0,0,Good,4.03,4.5,4.98,764.54,1
UKL10796,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,269.6,Second Class,7,81.2,51.0,0.88,0,1,Good,3.52,3.8,5.63,1036.63,1
UKL10797,Rudraprayag,Tehri Garhwal,High-Hill,Mid-Hill,325.8,Same Day,13,75.4,70.5,1.67,0,1,Moderate,3.27,1.2,3.75,1544.53,1
UKL10798,Dehradun,Champawat,Plain/Lower Hill,Mid-Hill,193.7,First Class,8,33.1,88.3,0.37,0,0,Good,4.57,2.8,3.29,947.17,1
UKL10799,Pithoragarh,Dehradun,High-Hill,Plain/Lower Hill,378.6,Second Class,6,55.5,78.8,1.08,0,0,Good,4.48,3.8,5.48,1199.47,1
UKL10800,Almora,Pithoragarh,Mid-Hill,High-Hill,218.2,Standard,10,124.7,80.0,0.95,0,0,Moderate,3.76,4.5,5.72,943.82,1
UKL10801,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,120.4,Standard,9,60.8,94.6,0.64,1,1,Good,4.25,4.5,6.21,611.03,1
UKL10802,Almora,Champawat,Mid-Hill,Mid-Hill,389.9,Standard,9,88.4,91.6,0.42,0,1,Good,4.21,4.5,6.01,1147.16,1
UKL10803,Tehri Garhwal,Bageshwar,Mid-Hill,Mid-Hill,267.9,Standard,10,70.1,93.1,0.67,0,0,Poor,3.89,4.5,5.89,1067.46,1
UKL10804,Uttarkashi,Dehradun,High-Hill,Plain/Lower Hill,445.1,Standard,9,77.8,78.9,0.77,0,0,Moderate,4.17,4.5,6.54,1281.97,1
UKL10805,Tehri Garhwal,Rudraprayag,Mid-Hill,High-Hill,238.6,Standard,8,72.8,48.9,1.36,0,0,Moderate,4.47,4.5,6.62,904.62,1
UKL10806,Chamoli,Uttarkashi,High-Hill,High-Hill,433.5,Standard,11,104.0,86.5,1.56,0,0,Moderate,3.53,4.5,6.18,1233.25,1
UKL10807,Bageshwar,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,305.9,Standard,2,83.5,92.7,,0,0,Moderate,3.92,4.5,6.05,931.15,1
UKL10808,Uttarkashi,Chamoli,High-Hill,High-Hill,392.5,Second Class,11,47.6,76.1,1.54,0,0,Good,4.05,3.8,5.58,1329.28,1
UKL10809,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,359.4,Second Class,7,70.0,78.8,0.74,0,1,,4.64,3.8,4.44,1082.97,1
UKL10810,Rudraprayag,Dehradun,High-Hill,Plain/Lower Hill,333.1,Standard,6,67.7,81.7,0.92,0,0,Moderate,3.41,4.5,6.15,1071.27,1
